,url,autor,fecha,titulo,subtitulo,resumen,tags
0,https://www.pagina12.com.ar/530532-jonah-schwartz-un-banjo-contra-el-bajon,Por Julia González,2023-03-10,"Jonah Schwartz, un banjo contra el bajón","El ex Los Alamos, Springlizard, Val Veneto y Los Palos Borrachos reactiva Diente de Madera","Mañana toca para presentar Sand, segundo EP de su proyecto folk, que incorpora sonidos, instrumentos y técnicas de la India.",[]
1,https://carasycaretas.org.ar/2023/03/06/el-sol-rojo-del-25/,No se pudo obtener el autor,No se pudo obtener la fecha,Caras y Caretas,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
2,https://www.pagina12.com.ar/530507-melita-ruth-martin-carrasco-francisca-delica-torres,No se pudo obtener el autor,2023-03-11,"Melita Ruth Martín Carrasco, Francisca Delica Torres",Los recordatorios de hoy,"Desde hace más de 30 años, Página/12 publica a diario los recordatorios de los desaparecidos y las desaparecidas que sus familias y amigos acercan a nuestra redacción en cada aniversario. Con el mismo compromiso que hemos asumido en todos estos años, ahora también tienen un lugar en nuestra web",[]
3,https://www.pagina12.com.ar/529115-la-guerra-rusia-ucrania-minuto-a-minuto,No se pudo obtener el autor,2023-03-10,"La guerra Rusia-Ucrania, minuto a minuto",Rusia volvió a atacar Zaporiyia,"El Ejército ruso ataco de nuevo en la noche del jueves la región ucraniana de Zaporiyia y su capital homónima, donde se encuentra la mayor central nuclear de Europa. Nuevamente miles de personas quedaron sin energía eléctrica.","['Conflicto Rusia Ucrania', 'Vladimir Putin', 'Volodimir Zelenski', 'Conflicto Rusia Ucrania', 'Vladimir Putin', 'Volodimir Zelenski']"
4,https://www.pagina12.com.ar/suplementos/cultura-y-espectaculos,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
5,https://www.pagina12.com.ar/530297-nueve-intendentes-ya-se-bajaron-de-la-reeleccion,No se pudo obtener el autor,2023-03-09,Nueve intendentes ya se bajaron de la reelección,Quiénes son los bonaerenses que no continuarán en sus municipios,"Cinco autoexcluidos y cuatro por presentarse como precandidatos a otro cargo, hoy conforman el primer grupo que no reelegirá. ¿Quiénes podrían tomar el mismo camino? ","['intendentes bonaerenses', 'Elecciones 2023', 'Municipios', 'intendentes bonaerenses', 'Elecciones 2023', 'Municipios']"
6,https://www.pagina12.com.ar/autores/1992-carolina-prieto,No se pudo obtener el autor,No se pudo obtener la fecha,Carolina Prieto,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
7,https://www.pagina12.com.ar/autores/218948-elena-corvalan,No se pudo obtener el autor,No se pudo obtener la fecha,Elena Corvalan,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
8,https://elplanetaurbano.com/2023/03/shakira-si-es-cuestion-de-confesar-me-he-creido-esa-fabula-de-que-una-mujer-definitivamente-necesita-a-un-hombre/,No se pudo obtener el autor,2021-08-10,"Shakira, si es cuestión de confesar: ""Me he creído esa fábula de que una mujer definitivamente necesita a un hombre""",No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
9,https://www.pagina12.com.ar/secciones/deportes,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
10,https://www.pagina12.com.ar/secciones/el-pais,No se pudo obtener el autor,No se pudo obtener la fecha,El país,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
11,https://octubretv.com/videos/peliculas/lea-y-mira-dejan-su-huella/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
12,https://www.pagina12.com.ar/523155-asoma-el-holocausto-nuclear-detras-de-la-guerra-rusia-ucrani,No se pudo obtener el autor,2023-02-11,Asoma el holocausto nuclear detrás de la guerra Rusia - Ucrania,¿Adiós a Europa?,"El reconocido sociólogo portugués explica cómo el continente con más muertes en conflictos bélicos en los últimos cien años, se encamina hacia uno aún más fatal. Como en la década de 1930, la apología del fascismo se hace en nombre de la democracia y la apología de la guerra se hace en nombre de la paz.","['Conflicto Rusia Ucrania', 'Conflicto Rusia Ucrania']"
13,https://www.pagina12.com.ar/530327-vialidad-1-616-paginas-que-no-muestran-ni-una-sola-prueba-di,Por Irina Hauser,2023-03-09,Vialidad: 1.616 páginas que no muestran ni una sola prueba directa contra Cristina Kirchner,"Del ""caballo de troya"" a la ""prueba indiciaria"" y el ""lawfare"" ","La defensa de la Vicepresidenta apelará la sentencia del TOF 2 ante la Cámara de Casación, y también lo harán los fiscales Diego Luciani y Sergio Mola. ""Es notable que lo central de la acusación de los fiscales desapareció"", dice Beraldi a Página/12. ""El Tribunal no pudo respaldar a los fiscales, y a falta de pruebas directas se basó en indicios"". Los tres argumentos del TOF para justificar la sentencia, y las razones por los que ninguno de ellos se sostiene. ","['Carlos Beraldi', 'Causa Vialidad', 'Lawfare', 'Cristina Fernández de Kirchner', 'Carlos Beraldi', 'Causa Vialidad', 'Lawfare', 'Cristina Fernández de Kirchner']"
14,https://www.pagina12.com.ar/530711-el-papa-dijo-que-esta-dispuesto-a-a-viajar-a-kiev-con-la-con,No se pudo obtener el autor,2023-03-11,El Papa dijo que está dispuesto a a viajar a Kiev con la condición de ir a Moscú,Afirmó que si no puede visitar ambas capitales no irá a ninguna ,"Su intención es ofrecer a los líderes de Ucrania y Rusia el ""servicio de paz"" que promueve el Vaticano para poner fin a la guerra iniciada hace más de un año.","['Papa Francisco', 'Conflicto Rusia Ucrania', 'Vladimir Putin', 'Volodimir Zelenski', 'Papa Francisco', 'Conflicto Rusia Ucrania', 'Vladimir Putin', 'Volodimir Zelenski']"
15,https://www.pagina12.com.ar/530586-posse-insiste-con-las-internas,Por César Pucheta,2023-03-11,Posse insiste con las internas,El intendente busca quedarse con la precandidatura de la UCR,Presentó el jueves un petitorio con más de 30 mil firmas en el que solicita a la conducción partidaria que defina a los aspirantes a la gobernación mediante el voto de los afiliados.  ,"['gustavo posse', 'interna radical', 'UCR', 'provincia de buenos aires', 'Maximiliano Abad', 'Martín Tetaz', 'gustavo posse', 'interna radical', 'UCR', 'provincia de buenos aires', 'Maximiliano Abad', 'Martín Tetaz']"
16,https://www.pagina12.com.ar/530607-un-nene-de-4-anos-fue-baleado-en-la-espalda-en-constitucion-,No se pudo obtener el autor,2023-03-11,Un nene de 4 años fue baleado en la espalda en Constitución y está grave,En horas de la tarde ,Ocurrió durante una pelea entre dos hombres. Uno de los involucrados también resultó herido y el otro terminó detenido. El chico fue trasladado al Hospital Elizalde y su pronóstico es reservado.,"['CABA', 'Inseguridad', 'CABA', 'Inseguridad']"
17,https://www.pagina12.com.ar/530634-la-ultima-misa-en-tierra-bonaerense,Por Luca Fernández,2023-03-11,"La última misa, en tierra bonaerense","A seis años del recital del Indio Solari en Olavarría, el recuerdo en BuenosAires/12","El concierto del Indio Solari estuvo inundado de mística y festejos, pero transitó horas de desolación e incertidumbre. Dos días que quedaron en la historia de la cultura argentina.","['Indio Solari', 'Olavarría', 'Indio Solari', 'Olavarría']"
18,https://www.pagina12.com.ar/530578-alzheimer-cuba-da-un-nuevo-paso-con-un-desarrollo-que-despie,Por Pablo Esteban,2023-03-11,Alzheimer: Cuba da un nuevo paso con un desarrollo que despierta esperanza,Un medicamento nasal para cuadros leves o moderados está en Fase III,"La ciencia de la isla vuelve a sorprender al mundo. Esta vez, con una droga que podría ralentizar el deterioro cognitivo que afrontan los 47 millones de pacientes que padecen esta enfermedad. ","['Alzheimer', 'Cuba', 'Alzheimer', 'Cuba']"
19,https://www.pagina12.com.ar/530363-un-paso-adelante-y-dos-atras,No se pudo obtener el autor,2023-03-10,Un paso adelante y dos atrás,Cierre y habilitación parcial del Paso de San Francisco,Chile pidió otra vez el cierre por problemas con el suministro eléctrico en el área de control de Maricunga.,"['Catamarca', 'Catamarca']"
20,https://www.pagina12.com.ar/suplementos/buenos-aires12,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
21,https://www.pagina12.com.ar/humor/rudy_paz/530653,No se pudo obtener el autor,No se pudo obtener la fecha,PAZ - RUDY,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
22,https://www.pagina12.com.ar/530039-quintela-define-las-principales-candidaturas-del-fdt-pj,No se pudo obtener el autor,2023-03-09,Quintela define las principales candidaturas del FDT-PJ,7M en La Rioja,El líder del peronismo riojano aspira a su reelección con la unidad de su partido. ,[]
23,https://www.pagina12.com.ar/530669-dos-detenidos-por-el-femicidio-de-lorena-alejandra-cardozo,Por Claudia Ferreyra,2023-03-11,Dos detenidos por el femicidio de Lorena Alejandra Cardozo ,Familiares denuncian hostigamiento y amenazas ,El Ministerio Público Fiscal imputó a dos hombres por el crimen de la joven cuyo cuerpo fue encontrado hace una semana en la zona del vertedero San Javier. Su familia no puede regresar a su vivienda por amenazas y agresiones.,"['#femicidio', '#femicidio']"
24,https://www.pagina12.com.ar/530415-carlos-tevez-se-candidatea-para-dirigir-la-sub-20,No se pudo obtener el autor,2023-03-11,Carlos Tevez se candidatea para dirigir la Sub 20,El exjugador de Boca y exDT de Central admitió que le gustaría trabajar con los seleccionados juveniles,,"['Carlos Tevez', 'Selección Sub 20', 'Carlos Tevez', 'Selección Sub 20']"
25,https://www.pagina12.com.ar/530492-cecilia-zabala-y-maria-ezquiaga-arrancan-el-ciclo-de-concier,Por Sergio Sánchez,2023-03-11,Cecilia Zabala y María Ezquiaga arrancan el ciclo de conciertos Enciende,"El domingo 12 a las 19, en Tai Teatro","Cada domingo de marzo, con diferentes invitadas, versionarán a dúo sus repertorios individuales y abordarán temas de otros autores. ",[]
26,https://www.pagina12.com.ar/524392-espana-sanciona-ley-de-identidad-de-genero,No se pudo obtener el autor,2023-02-16,España sanciona ley de identidad de género,Permitirá el cambio registral solo con la voluntad libremente expresada,"La mayoría del Congreso español aprobó la norma impulsada por el Ministerio de Igualdad que contempla la despatologización de las personas trans, ya que habilita la realización del trámite en el Registro Civil sin necesidad de hormonación, operación ni presentación de un certificado médico desde los 16 años. Asimismo, prohíbe las terapias de conversión y elimina la obligatoriedad a las parejas de mujeres lesbianas y bisexuales de casarse para poder inscribir a sus hijos como propios.","['España', 'Identidad de Género', 'Ley de identidad de género', 'España', 'Identidad de Género', 'Ley de identidad de género']"
27,https://www.pagina12.com.ar/530594-inteligencia-artificial-muerte-o-nueva-vida-del-arte,Por Karina Micheletto,2023-03-11,Inteligencia artificial: ¿muerte o nueva vida del arte?,El debate por el uso de esta nueva tecnología y su impactantes resultados,"Un futuro distópico de libros hechos por máquinas parece haber llegado. El tema se presentó en la Feria del Libro Infantil de Bolonia, incluídos los reclamos de ilustradores por la violació de los derechos de autor que se comete con la flamante tecnología ChatGPT.",[]
28,https://www.pagina12.com.ar/secciones/salta12,No se pudo obtener el autor,No se pudo obtener la fecha,Salta12,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
29,https://www.pagina12.com.ar/autores/863-juan-jose-panno,No se pudo obtener el autor,No se pudo obtener la fecha,Juan José Panno,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
30,https://www.pagina12.com.ar/autores/84562-claudio-pombinho,No se pudo obtener el autor,No se pudo obtener la fecha,Claudio Pombinho,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
31,https://www.pagina12.com.ar/530714-la-historia-los-absorbera,Por Marcelo Rudaeff (Rudy),2023-03-11,La Historia los absorberá,,,[]
32,https://www.pagina12.com.ar/530579-alegria-y-malos-presagios,Por Luis Bruschtein,2023-03-11,Alegría y malos presagios,A 50 años de la elección de Héctor Cámpora tras la proscripción del peronismo,,"['Héctor Cámpora', 'Juan Domingo Perón', 'Héctor Cámpora', 'Juan Domingo Perón']"
33,https://www.pagina12.com.ar/530538-peru,No se pudo obtener el autor,2023-03-11,Perú,Opinión,,"['Pedro Castillo', 'Crisis en Perú', 'latinoamérica', 'Pedro Castillo', 'Crisis en Perú', 'latinoamérica']"
34,https://www.pagina12.com.ar/autores/1048-marcelo-rudaeff-rudy,No se pudo obtener el autor,No se pudo obtener la fecha,Marcelo Rudaeff (Rudy),No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
35,https://www.pagina12.com.ar/529513-lali-monumental,Por Pablo Mendez Shiff,2023-03-10,Lali monumental,Crónica de un show en Velez sin nada que envidiarle a la Marcha del Orgullo,"A un mes de haber cumplido 20 años de carrera, la artista de 31 años se dio el lujo de llenar su primer Vélez. Postales de una noche de brishitos, arneses y calor popular que no tiene nada que envidiarle a la Marcha del Orgullo.","['Lali Espósito', 'Lali Espósito']"
36,https://www.pagina12.com.ar/529401-nueva-denuncia-por-abuso-sexual-contra-un-cura-catamarqueno,No se pudo obtener el autor,2023-03-07,Nueva denuncia por abuso sexual contra un cura catamarqueño ,Eduardo López Márquez también está acusado por corrupción de niños,"Los
sometía luego de alcoholizarlos. También participaba otro cura ya fallecido de los ultrajes.","['Abuso sexual eclesiástico', 'Abuso sexual eclesiástico']"
37,https://www.pagina12.com.ar/secciones/buenos-aires12,No se pudo obtener el autor,No se pudo obtener la fecha,Buenos Aires12,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
38,https://www.pagina12.com.ar/530238-lula-bertoldi-en-argentina-los-colectivos-de-mujeres-y-disid,No se pudo obtener el autor,2023-03-09,"Lula Bertoldi: ""En Argentina los colectivos de mujeres y disidencias son avasalladores""",Entrevista a la cantante y guitarrista de Eruca Sativa en AM750,"En el marco del Día Internacional de la Mujer Trabajadora, la artista santafesina habló de las desigualdades en la industria de la música y en el rock. Además, destacó las conquistas del feminismo en los últimos años: ""Yo veía todo muy utópico y darnos cuenta de que podemos cambiar la realidad es fuertísimo"", contó este miércoles. ","['mujeres músicas', 'Eruca Sativa', 'mujeres músicas', 'Eruca Sativa']"
39,https://www.pagina12.com.ar/530191-el-periplo-solista-de-emi-brancciari-y-mas-shows-para-la-sem,No se pudo obtener el autor,2023-03-09,El periplo solista de Emi Brancciari y más shows para la semana,La agenda del NO | Recitales del jueves 9 al miércoles 15 de marzo,"¿Tenés una fecha? Mandanos día, horario, dirección y quiénes tocan a [email protected], al menos una semana antes.","['Agenda de recitales', 'Música en vivo', 'Música internacional', 'Agenda de recitales', 'Música en vivo', 'Música internacional']"
40,https://www.pagina12.com.ar/528182-el-futuro-de-edesur,Por Marcelo Justo,2023-03-05,¿El futuro de Edesur? ,La recuperación de servicios desde el ámbito municipal,"Hay más de 1600 compañías privadas de servicios en todo el mundo que fueron remunicipalizados. Son sobre todo de agua y energía. Los resultados son servicios más eficientes, más accesibles y menos costosos.","['Edesur', 'Edesur']"
41,https://www.pagina12.com.ar/suplementos/rosario12,No se pudo obtener el autor,No se pudo obtener la fecha,No se pudo obtener el título,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
42,https://www.pagina12.com.ar/518456-argentina-1985-y-todas-las-nominadas-a-los-oscar-2023-donde-,No se pudo obtener el autor,2023-03-10,"Premios Oscar 2023: dónde ver todas las películas nominadas en cines, Netflix, Amazon, HBO y Disney+",A días de la ceremonia ,En qué plataforma encontrar las películas nominadas a los Oscar 2023 una por una.,"['Premios Oscar', 'Netflix', 'Disney', 'Argentina, 1985', 'Premios Oscar', 'Netflix', 'Disney', 'Argentina, 1985']"
43,https://www.pagina12.com.ar/autores/1238-sonia-santoro,No se pudo obtener el autor,No se pudo obtener la fecha,Sonia Santoro,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
44,https://www.pagina12.com.ar/autores/217648-claudia-ferreyra,No se pudo obtener el autor,No se pudo obtener la fecha,Claudia Ferreyra,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
45,https://www.pagina12.com.ar/529505-familiares-y-organizaciones-feministas-exigen-condena-a-el-s,No se pudo obtener el autor,2023-03-07,Familiares y organizaciones feministas exigen condena a El Salvador por el caso de Beatriz,La joven a la que el Estado le negó la interrupción del embarazo para salvar su vida,El próximo 22 y 23 de marzo será el juicio ante la CorteIDH contra el Estado de El Salvador por el caso de Beatriz,"['El Salvador', 'aborto legal', 'El Salvador', 'aborto legal']"
46,https://www.pagina12.com.ar/autores/870-karina-micheletto,No se pudo obtener el autor,No se pudo obtener la fecha,Karina Micheletto,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
47,https://www.pagina12.com.ar/secciones/el-mundo,No se pudo obtener el autor,No se pudo obtener la fecha,El mundo,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
48,https://www.pagina12.com.ar/530561-voten-por-campora,Por Felipe Yapur,2023-03-11,"""Voten por Cámpora""",,,[]
49,https://www.pagina12.com.ar/530486-alak-presento-el-plan-bonaerense-de-gestion-penitenciaria-en,Por Gastón Garriga,2023-03-11,Alak presentó el plan bonaerense de gestión penitenciaria en Washington,El ministro de Justicia de la Provincia en la CIDH,"A raíz de una denuncia de 2005, la provincia debía exponer sus avances en la materia. Combatir el hacinamiento y ofrecer trabajo y educación, los ejes de la transformación.","['Julio Alak', 'CIDH', 'cárceles bonaerenses', 'Julio Alak', 'CIDH', 'cárceles bonaerenses']"
50,https://www.pagina12.com.ar/secciones/economia,No se pudo obtener el autor,No se pudo obtener la fecha,Economía,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
51,https://www.pagina12.com.ar/372547-un-minuto-y-medio-no-se-le-niega-a-nadie-maria-onetto,No se pudo obtener el autor,2021-11-22,Un Minuto y medio no se le niega a nadie | María Onetto,Ciclo de textos leidos,,[]
52,https://www.pagina12.com.ar/529749-empresario-acusado-de-abuso-se-nego-a-declarar,No se pudo obtener el autor,2023-03-08,Empresario acusado de abuso se negó a declarar,A 2 años y 3 meses de la denuncia ,Sergio Coria fue denunciado en 2020 por una empleada de su local y desde entonces la causa es demorada. ,"['Catamarca', 'Abuso sexual', 'Catamarca', 'Abuso sexual']"
53,https://www.pagina12.com.ar/530364-quintela-se-hizo-cargo-de-los-salarios-municipales,No se pudo obtener el autor,2023-03-10,Quintela se hizo cargo de los salarios municipales,Transferencias de recursos ,"Según el Gobierno provincial el municipio aumentó ""la planta de funcionarios"". Desde el municipio sostienen que ""ponen trabas a la gestión y hay asfixia financiera"". ","['La Rioja', 'Ricardo Quintela', 'Inés Brizuela y Doria', 'La Rioja', 'Ricardo Quintela', 'Inés Brizuela y Doria']"
54,https://www.pagina12.com.ar/530720-shakira-y-bizarrap-llegaron-a-la-tv-de-estados-unidos,No se pudo obtener el autor,2023-03-11,Shakira y Bizarrap llegaron a la TV de Estados Unidos,"Cantaron ""BZRP Music Session #53"" en el programa de Jimmy Fallon","El presentador felicitó a Shakira y Bizarrap por el tema ""número uno"" a nivel global. Acumula récords desde su lanzamiento en enero. ","['Shakira', 'Bizarrap', 'Shakira', 'Bizarrap']"
55,https://octubretv.com/videos/artistas-argentinos/marcia-schvartz/,No se pudo obtener el autor,No se pudo obtener la fecha,Access denied,No se pudo obtener el subtitulo,No se pudo obtener el resumen,[]
56,https://www.pagina12.com.ar/530525-argentina-1985-camino-al-oscar-el-restaurante-de-ernestina-p,No se pudo obtener el autor,2023-03-10,"Argentina, 1985 camino al Oscar: el restaurante de Ernestina Pais será la sede del elenco para ver la premiación",Además estarán presentes organismos de derechos humanos,"Este domingo se entrega el máximo galardón de la industria cinematográfica y el filme dirigido por Santiago Mitre es uno de los candidatos a ""Mejor Película Extranjera"". En AM750, la conductora y empresaria reflexionó sobre la repercusión que generó la película: ""Vuelve a instalar de la mejor manera algo que nos tiene que hermanar a todos los argentinos y argentinas"", dijo.","['Premios Oscar 2023', 'Argentina,1985', 'Premios Oscar 2023', 'Argentina,1985']"
57,https://www.pagina12.com.ar/530474-bocha-batista-reemplaza-a-pekerman-en-la-seleccion-de-venezu,No se pudo obtener el autor,2023-03-11,Bocha Batista reemplaza a Pekerman en la selección de Venezuela,El exDT de la Sub 20 de Argentina formaba parte del cuerpo técnico del renunciante,,"['Selección de Venezuela', 'Fernando Batista', 'José Pekerman', 'Selección de Venezuela', 'Fernando Batista', 'José Pekerman']"
58,https://www.pagina12.com.ar/530101-quien-mato-a-anahi-benitez,No se pudo obtener el autor,2023-03-10,¿Quién mató a Anahí Benítez?,Comenzó el segundo juicio por el femicidio en Lomas de Zamora.,"Con un retraso de 3 años y múltiples denuncias por irregularidades. La demanda no es sólo por condenas, necesitan saber de una vez que pasó con Anahí en los cinco días que estuvo desaparecida y por qué la policía no la buscó y se investigó tan mal ¿acaso no todas las vidas importan?","['Femicidios', 'Justicia', 'Femicidios', 'Justicia']"
